Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
3291,9,191,1.151336126,0.137777778,0.458937782,42.79393939
3292,9.46,197.7,1.150774679,0.11627907,0.380691934,47.07878788
3293,9.33,199.1,1.150506032,0.106109325,0.378002163,55.07878788
3294,8.95,202.3,1.150507124,0.134078212,0.377844492,65.73939394
3295,9.42,201.1,1.150345242,0.138004246,0.371279928,53.81818182
3296,9.43,204.3,1.149952715,0.118769883,0.407334866,49.15757576
3297,8.76,204.8,1.149434283,0.141552511,0.404978123,49.12121212
3298,8.78,201.6,1.148982444,0.107061503,0.403966404,36.13939394
3299,8.56,195.1,1.148623681,0.112149533,0.365881819,38.84242424
3300,9.23,194.6,1.148731817,0.104008667,0.391063903,47.95757576
3301,8.9,200.4,1.148937281,0.124719101,0.455462798,48.01212121
3302,8.81,209.8,1.149132144,0.12599319,0.334015783,34.36969697
3303,8.37,213.9,1.148967128,0.160095579,0.252684656,29.61818182
3304,8.59,215.6,1.148500353,0.121071013,0.298451735,32.85454545
3305,7.93,219.2,1.148180241,0.124842371,0.19301766,41.4969697
3306,7.77,215.8,1.147417546,0.160875161,0.273446877,54.24242424
3307,9.02,202.5,1.145563503,0.149667406,0.357228852,64.87878788
3308,9.81,200.7,1.144546286,0.125382263,0.184028702,49.64242424
3309,9.88,199.9,1.14285207,0.137651822,0.19000457,49.24848485
3310,10.58,201.6,1.142592806,0.107750473,0.089975331,53.29090909
3311,8.39,206.8,1.142913867,0.135876043,0.21966249,64.52727273
3312,7.94,202.5,1.141581112,0.15743073,0.126632892,50.13939394
3313,7.35,202.4,1.140416168,0.205442177,0.117914194,30.16363636
3314,7.94,198.2,1.139005806,0.117128463,0.168487725,36.2
3315,9.14,197,1.137056941,0.168490153,0.071618958,36.78787879
3316,7.87,205.6,1.136407552,0.149936468,0.121821208,33.11515152
3317,7.61,205.3,1.135041565,0.160315375,0.086301105,41.99393939
3318,8.86,199.7,1.134149188,0.116252822,0.10787283,54.44242424
3319,8.28,199.2,1.13404684,0.1147343,0.098737591,41.60606061
3320,8.33,205.5,1.133399826,0.102040816,0.089786372,30.81818182
3321,8.05,207.2,1.131986062,0.177639752,0.104514526,47.04848485
3322,9.21,202.1,1.130479534,0.128121607,0.068577047,51.32727273
3323,8.04,209,1.130158304,0.184079602,0.107545517,46.22424242
3324,8.87,199.8,1.128707447,0.146561443,0.084215247,56.3030303
3325,8.68,205.2,1.127820712,0.168202765,0.203532028,53.67878788
3326,9.21,206.8,1.126160024,0.167209555,0.165167485,62.41818182
3327,9.71,206.3,1.125253961,0.11946447,0.151452391,78.35757576
3328,9.55,204.1,1.125362457,0.126701571,0.13422517,64.17575758
3329,10.29,211.9,1.125440756,0.112730807,0.131156226,67.38787879
3330,9.36,209.1,1.124776513,0.14957265,0.180365626,68.66060606
3331,9.19,200.6,1.124764632,0.12078346,0.204948504,58.99393939
3332,7.64,198.8,1.125441597,0.109947644,0.213450944,29.04848485
3333,7.46,204.9,1.125284057,0.163538874,0.235353682,36.39393939
3334,7.97,199.9,1.126031306,0.121706399,0.2661567,41.73939394
3335,8.25,200.5,1.126379891,0.078787879,0.361783956,31.19393939
3336,7.31,197,1.12674425,0.079343365,0.394670773,12.29090909
3337,6.23,191.5,1.126958979,0.126805778,0.409975268,8.957575758
3338,5.67,188.4,1.127070175,0.074074074,0.459708574,1.854545455
3339,5.55,189,1.126896146,0.048648649,0.431551067,2.036363636
3340,6.33,191.3,1.126838851,0.066350711,0.407084553,6.818181818
3341,5.08,187,1.128276928,0.068897638,0.443793298,0.721212121
3342,5.71,184.6,1.128412461,0.12084063,0.255310834,3.163636364
3343,4.45,176.5,1.128545764,0.121348315,-0.172796124,10.56969697
3344,6.48,187.4,1.12945859,0.25462963,0.446497651,11.33939394
3345,10.19,218.6,1.134607944,0.350343474,0.229432876,35.63636364
3346,9.1,211.2,1.152733695,0.22967033,0.275088971,93.61212121
3347,6.7,217.3,1.151253493,0.089552239,0.450529672,35.47272727
3348,7.59,218.3,1.146670281,0.083003953,0.364954877,47.0969697
3349,6.07,221.1,1.146286893,0.141680395,0.347899954,24.04848485
3350,6.46,213.5,1.146952077,0.088235294,0.305463282,18.96969697
3351,6.67,215.4,1.147661747,0.169415292,0.452777311,19.35151515
3352,5.48,215.8,1.147325247,0.175182482,0.564605847,3.933333333
3353,5.66,212.6,1.147250859,0.102473498,0.450974534,6.460606061
3354,6.85,173.9,1.148285292,0.148905109,0.200062787,22.75151515
3355,7.67,170.7,1.148809995,0.146023468,0.267422779,28.46666667
3356,7.08,166.1,1.149533095,0.073446328,0.532826122,25.34545455
3357,6.28,180,1.149650382,0.157643312,0.393688492,28.35757576
3358,9.18,197.8,1.149149383,0.080610022,0.539639356,33.4969697
3359,8.06,200.7,1.149060651,0.058312655,0.52967173,33.50909091
3360,7.49,199.6,1.150078208,0.040053405,0.47793049,24.95151515
3361,8.43,196.9,1.150775672,0.085409253,0.567279565,40.12121212
3362,9.21,191.2,1.150641648,0.098805646,0.5162483,39.56969697
3363,10.27,190,1.150416365,0.111002921,0.44910274,61.35151515
3364,9.85,199.1,1.151041664,0.105583756,0.462082298,55.33333333
3365,9.25,203.7,1.151660089,0.088648649,0.439341448,65.68484848
3366,9.08,210.1,1.152021518,0.068281938,0.478594814,48.13939394
3367,7.56,248.6,1.152448467,0.30026455,0.335559034,45.83636364
3368,6.91,255.4,1.151968041,0.192474674,0.385137008,29.13939394
3369,5.51,243.6,1.152034559,0.108892922,0.439920454,17.75151515
3370,5.34,250.4,1.152605375,0.093632959,0.470834693,7.393939394
3371,5.07,253.5,1.152731279,0.096646943,0.466275704,3.56969697
3372,5.8,269.3,1.153385587,0.065517241,0.519718731,9.539393939
3373,5.83,282.5,1.154069158,0.106346484,0.655579732,13.46060606
3374,5.13,286.1,1.154988533,0.089668616,0.631803293,10.00606061
3375,5.38,280.7,1.156101132,0.100371747,0.549985113,13.2969697
3376,5.73,272.9,1.156710435,0.062827225,0.517076856,17.38787879
3377,6.12,265.1,1.156773715,0.081699346,0.521205805,17.06666667
3378,5.76,260.9,1.156670947,0.079861111,0.593207887,13.9030303
3379,6.02,257.7,1.157889338,0.071428571,0.592756127,20.66060606
3380,5.39,270.9,1.15767894,0.118738404,0.656937995,14.62424242
3381,6.68,282.1,1.15792017,0.134730539,0.530845022,23.34545455
3382,7.94,291.6,1.158165696,0.100755668,0.413948272,52.72121212
3383,8.24,296,1.159152109,0.106796117,0.420125391,70.81818182
3384,8.33,291.7,1.159294734,0.106842737,0.342404124,62.03030303
3385,7.83,290.6,1.160275418,0.090676884,0.437555605,47.43030303
3386,7.42,286.9,1.161178182,0.070080863,0.471832775,29.4969697
3387,6.98,278.8,1.162010419,0.073065903,0.457790372,26.88484848
3388,7.68,275.7,1.162580512,0.1015625,0.642867722,39.86666667
3389,8.03,278.6,1.16293591,0.123287671,0.455901612,42.72121212
3390,8.61,287.5,1.164143169,0.104529617,0.406526558,48.77575758
3391,8.25,285.9,1.164620048,0.075151515,0.455629918,53.12121212
3392,7.71,276.6,1.165558003,0.080415045,0.462766634,46.53939394
3393,7.66,276.9,1.166192846,0.088772846,0.340954708,37.08484848
3394,7.42,274.8,1.166603533,0.098382749,0.318090183,38.7030303
3395,7.08,274.7,1.167078295,0.104519774,0.363946678,38.53333333
3396,7.11,273.7,1.167980319,0.091420534,0.463859837,43.14545455
3397,7.42,271.3,1.168464054,0.095687332,0.453399224,43.44848485
3398,7.57,267.8,1.169250565,0.108322325,0.505210019,52.67272727
3399,7.69,268.7,1.169526418,0.118335501,0.439326226,45.0969697
3400,7.89,267.2,1.169777515,0.087452471,0.482320832,44.26060606
3401,8.07,266.2,1.170097602,0.079306072,0.494277364,51.07878788
3402,8.37,267.4,1.170635737,0.082437276,0.467961603,55.04242424
3403,8.64,268.6,1.171238991,0.079861111,0.51566729,55.40606061
3404,8.53,265,1.171818708,0.092614302,0.445446465,56.16363636
3405,8.21,265.3,1.172528474,0.093788063,0.556681691,52.76969697
3406,8.39,265.1,1.172680074,0.112038141,0.553315861,53.47272727
3407,8.76,266.2,1.173090942,0.093607306,0.523721925,48.49090909
3408,8.82,267.1,1.17362737,0.075963719,0.50701498,54.44848485
3409,8.64,265.8,1.173981651,0.094907407,0.525416669,57.54545455
3410,8.42,265.9,1.174174544,0.086698337,0.461620689,54.37575758
3411,8.53,266.2,1.174512624,0.072684642,0.503478998,54.59393939
3412,8.91,265.6,1.174699872,0.078563412,0.485703629,57.75151515
3413,8.75,264.9,1.17518483,0.075428571,0.511576029,59.18181818
3414,8.4,266.7,1.17567923,0.082142857,0.479187336,53.50909091
3415,8.34,266.9,1.176310244,0.070743405,0.602030733,51.12727273
3416,7.92,266.7,1.176738813,0.083333333,0.533128252,51.85454545
3417,8.86,269.1,1.176823584,0.081264108,0.495026495,54.30909091
3418,9.17,270.6,1.177190214,0.103598691,0.405462632,61.79393939
3419,8.57,271.6,1.17776179,0.098016336,0.338088541,59.94545455
3420,8.38,272.7,1.177787185,0.089498807,0.352588193,51.25454545
3421,8,273.2,1.177899101,0.10625,0.338243218,44.56363636
3422,7.55,273.7,1.178068702,0.101986755,0.35666963,41.39393939
3423,7.82,274.6,1.177989647,0.111253197,0.363332357,42.77575758
3424,7.85,273.1,1.177773946,0.108280255,0.248223156,38.90909091
3425,8.09,270.6,1.177635624,0.105067985,0.174135417,41.96969697
3426,9.23,271.9,1.177337162,0.114842904,0.172585224,51.78181818
3427,8.91,271.9,1.177161492,0.101010101,0.187161608,56.92727273
3428,8.34,272.1,1.17672992,0.125899281,0.206385523,49.75757576
3429,9.44,271.3,1.176226273,0.13029661,0.115916564,63.44848485
3430,9.5,273.8,1.175976916,0.105263158,0.122565143,54.73939394
3431,8.8,270.6,1.175576685,0.113636364,0.178634803,56.55151515
3432,8.5,273.9,1.174639873,0.143529412,0.151383244,50.11515152
3433,7.65,269.7,1.173474761,0.163398693,0.100982392,46.59393939
3434,9.18,272.2,1.172837406,0.132897603,0.163122345,63.26666667
3435,8.53,271.9,1.171637025,0.21101993,0.095780446,68.33939394
3436,9.44,270.1,1.170919873,0.144067797,0.143354903,68.63636364
3437,9.62,274.7,1.169752129,0.11954262,0.106412421,85.24242424
3438,9.62,272.4,1.16863063,0.134095634,0.11126227,80.95757576
3439,9.35,270.4,1.16786553,0.13368984,0.117062261,67.22424242
3440,10.89,271,1.167540441,0.091827365,0.165081605,76.42424242
3441,10.43,273.9,1.166264348,0.14189837,0.191143652,80.37575758
3442,9.97,269.4,1.165526497,0.149448345,0.13313007,75.31515152
3443,11.57,268.7,1.164862262,0.140017286,0.128430569,73.23030303
3444,10.5,271.6,1.164146553,0.138095238,0.137439507,86.6969697
3445,11.2,274.9,1.162742259,0.119642857,0.137017581,95.29090909
3446,10.85,267,1.162694202,0.170506912,0.137221729,88.67272727
3447,12.32,259.3,1.163407711,0.12012987,0.151060826,82.07272727
3448,12.92,263.3,1.162511123,0.13622291,0.151162398,90.0969697
3449,13.79,267.8,1.161480409,0.173313996,0.125919979,97.61818182
3450,12.61,262.9,1.161003447,0.142743854,0.095377303,99.90909091
3451,12.92,275.2,1.160701428,0.142414861,0.136488654,98.65454545
3452,11.79,266.7,1.16049505,0.195928753,0.15002168,92.54545455
3453,11.53,266.2,1.159622348,0.209887251,0.056582481,92.65454545
3454,12.14,263.6,1.159661826,0.126853377,0.12803853,96.29090909
3455,12.53,261.4,1.159115067,0.131683958,0.177054754,95.49090909
3456,12.54,262.2,1.158659643,0.147527911,0.108905638,97.13939394
3457,11.14,270.6,1.158212563,0.186714542,0.144152616,97.93939394
3458,11.83,264.8,1.156830071,0.125105664,0.127514298,95.46666667
3459,10.89,271.3,1.157603562,0.212121212,0.154123368,97.30909091
3460,12.58,257.7,1.156817737,0.151828299,0.15728856,88.58787879
3461,13.86,262.5,1.157453216,0.088744589,0.106692066,94.31515152
3462,12.37,262.7,1.156126881,0.140662894,0.14467211,96.55757576
3463,13.21,254.2,1.155689141,0.133989402,0.131615646,95.78181818
3464,12.7,257.8,1.155712887,0.118897638,0.109336338,96.72121212
3465,12.53,257.5,1.155066764,0.158818835,0.088607819,87.72121212
3466,13.39,261.1,1.15591742,0.105302465,0.170616429,101.0848485
3467,13,253.7,1.154901266,0.106153846,0.157524749,93.81818182
3468,12.95,252.6,1.15410761,0.122779923,0.118000327,95.34545455
3469,13.5,262.3,1.154556146,0.119259259,0.158543989,97.86666667
3470,13.68,263.6,1.154461257,0.138157895,0.163362202,98.36363636
3471,13.26,260.1,1.155027417,0.114630468,0.165126342,97.63636364
3472,14.21,255.8,1.154154317,0.133004926,0.12870972,97.25454545
3473,13.84,258.1,1.155267902,0.108381503,0.147638859,95.79393939
3474,12.74,268.5,1.15483446,0.162480377,0.181574087,91.66666667
3475,15.1,265.9,1.155085495,0.122516556,0.203190304,98.61212121
3476,15.24,273.2,1.155150474,0.097112861,0.202832832,100.1393939
3477,13.7,270,1.154416141,0.17080292,0.178874422,100.4727273
3478,14.98,267.8,1.154935577,0.09012016,0.211409297,101.0545455
3479,13.99,270.1,1.154739535,0.129378127,0.193994098,100.8363636
3480,14.08,267.6,1.154948731,0.110085227,0.190978812,100.5393939
3481,14.27,266.2,1.154791392,0.136650315,0.246691502,96.04848485
3482,15.31,269.3,1.154629016,0.126714566,0.170309902,99.84242424
3483,14.99,266.2,1.154772058,0.119412942,0.180511579,100.8363636
3484,13.07,269.4,1.15523666,0.115531752,0.217662021,97.61212121
3485,13.09,271.3,1.156205717,0.151260504,0.213573201,89.99393939
3486,12.73,276.4,1.156398563,0.116260801,0.235387487,92.14545455
3487,11.01,271.7,1.156202444,0.230699364,0.207070505,83.33939394
3488,12.34,271.2,1.156639976,0.136952998,0.294033968,89.01212121
3489,11.17,271.2,1.157445549,0.150402865,0.290646238,84.24848485
3490,11.32,268.4,1.157319009,0.136042403,0.279848294,72.7030303
3491,12.99,277.2,1.157819675,0.154734411,0.30566071,79.36363636
3492,9.17,277.3,1.159011598,0.103598691,0.331128821,82.77575758
3493,9.12,272.9,1.159704918,0.134868421,0.37305918,65.04848485
3494,11.11,276.8,1.159478368,0.120612061,0.265124765,54.66666667
3495,10.87,279,1.160427076,0.113155474,0.282925838,75.25454545
3496,10.78,280.5,1.161221972,0.121521336,0.349627643,80.46666667
3497,10,284.2,1.162834726,0.078,0.389924882,79.37575758
3498,10.07,284.5,1.163441072,0.105263158,0.421361236,93.1030303
3499,11.03,284.4,1.163824342,0.099728015,0.37179797,82.12727273
3500,10.22,283.2,1.164734791,0.099804305,0.344941223,84.05454545
3501,10.82,286.2,1.164666418,0.132162662,0.303065281,74.85454545
3502,10.37,289.4,1.165097773,0.116682739,0.395146818,67.58787879
3503,10.63,293.4,1.165826176,0.103480715,0.320916008,69.24242424
3504,9.6,295.9,1.166715304,0.1,0.35013015,57.38181818
3505,8.62,300.4,1.16715967,0.093967517,0.415309444,58.73939394
3506,8.96,301.7,1.167516784,0.146205357,0.290944756,60.18181818
3507,8.45,303,1.168291549,0.121893491,0.324948395,50.43030303
3508,8.72,307.2,1.169539294,0.112385321,0.340706585,65.63030303
3509,9.51,306.4,1.170116592,0.119873817,0.342793438,75.0969697
3510,8.67,310.1,1.171448149,0.115340254,0.418856037,67.44242424
3511,8.85,305.4,1.172282392,0.117514124,0.329474197,57.56969697
3512,9.37,304.2,1.172712641,0.12379936,0.365039542,64.11515152
3513,8.48,304,1.173729619,0.125,0.281686291,47.92121212
3514,8.16,303.2,1.174131151,0.110294118,0.461214799,50.07272727
3515,8.17,300.5,1.174252999,0.146878825,0.349666019,56.91515152
3516,7.78,298.7,1.175109706,0.114395887,0.430245749,48.13939394
3517,7.86,295.9,1.175724697,0.092875318,0.435710467,45.01212121
3518,8.35,296.8,1.175889124,0.092215569,0.452840882,34.53939394
3519,8.27,297.8,1.1758137,0.102781137,0.470946608,43.03030303
3520,8.81,293.9,1.176083856,0.110102157,0.417620332,45.53939394
3521,8.82,294.4,1.176357158,0.130385488,0.389918879,40.8969697
3522,8.63,295,1.176576123,0.106604867,0.402405766,41.55151515
3523,7.82,291.2,1.177414969,0.078005115,0.46602692,36.09090909
3524,7.67,284.8,1.177761375,0.101694915,0.465451449,37.98181818
3525,7.92,282.8,1.178056725,0.092171717,0.511838344,41.5030303
3526,8.02,283.7,1.178487101,0.117206983,0.487359826,37.35151515
3527,8.45,287.6,1.178570751,0.095857988,0.443692197,41.7030303
3528,8.26,285.5,1.178517725,0.084745763,0.448426551,50.24242424
3529,9.11,287,1.178892665,0.094401756,0.485921582,45.6969697
3530,9.57,290,1.177895526,0.077324974,0.485810607,63.86060606
3531,8.82,291.8,1.178151264,0.085034014,0.447695402,66.76363636
3532,8.55,291.8,1.177879965,0.097076023,0.437955633,59.55151515
3533,8.4,290.1,1.178116079,0.101190476,0.398640801,50.58181818
3534,8.27,290.1,1.178554019,0.095525998,0.437990068,42.68484848
3535,8.41,290.3,1.178864784,0.068965517,0.481830085,41.55151515
3536,8.35,287.7,1.179744049,0.113772455,0.357083379,44.64848485
3537,8.48,290.6,1.180257946,0.08254717,0.464440987,42.21818182
3538,8.3,294.1,1.180808714,0.060240964,0.502353713,48.24848485
3539,8.32,293.4,1.181463912,0.069711538,0.568931907,41.84848485
3540,8.47,296.9,1.182367116,0.060212515,0.530675515,43.87272727
3541,8.75,298.8,1.183101954,0.044571429,0.550263162,46.44242424
3542,8.73,297.8,1.183126252,0.048109966,0.597834098,46.47272727
3543,9.21,295.7,1.18349288,0.038002172,0.609460441,49.58181818
3544,9.26,293.2,1.183808727,0.037796976,0.708858718,53.72121212
3545,8.72,288.1,1.184715618,0.040137615,0.666346629,55.64242424
3546,8.55,286.2,1.185197613,0.050292398,0.632954488,52.07272727
3547,8.55,285.2,1.185706777,0.05380117,0.531665052,58.78787879
3548,8.05,285.1,1.185906727,0.047204969,0.580013812,55.15757576
3549,8.51,284.7,1.186772847,0.055229142,0.517950908,55.70909091
3550,9.27,287.1,1.1870856,0.06364617,0.518534024,59.86060606
3551,8.98,290.5,1.187530441,0.065701559,0.540628988,52.11515152
3552,8.53,288.3,1.18886412,0.05978898,0.648576726,46.41818182
3553,8.48,292.7,1.189567606,0.070754717,0.632034028,49.84242424
3554,8.99,294.1,1.190205694,0.045606229,0.546258541,54.7030303
3555,9.27,293.7,1.19026679,0.046386192,0.503454332,57.29090909
3556,9.17,295.1,1.190851565,0.045801527,0.558919351,59.58787879
3557,9.52,296,1.190613099,0.037815126,0.532708835,59.77575758
3558,9.08,291.5,1.191273548,0.035242291,0.658665099,61.28484848
3559,8.18,286.9,1.191936475,0.068459658,0.703289571,46.47878788
3560,8.14,287.3,1.193261613,0.073710074,0.626310107,42.64848485
3561,8.79,291.2,1.193812323,0.052332196,0.63985056,48.27878788
3562,8.99,290.2,1.194762867,0.061179088,0.740967494,55.43636364
3563,8.9,293.6,1.194346086,0.061797753,0.568590897,51.51515152
3564,8.7,296.2,1.194270842,0.071264368,0.570296114,51.76969697
3565,8.12,294.2,1.194484363,0.075123153,0.556664567,46.41818182
3566,7.92,299.2,1.194710151,0.097222222,0.501269426,43.21212121
3567,7.62,305.8,1.194274397,0.102362205,0.527212556,40.68484848
3568,7.19,305.7,1.193732468,0.122392211,0.39449915,37.14545455
3569,6.97,302.5,1.192767208,0.160688666,0.278016136,32.90909091
3570,7.28,302,1.192517961,0.114010989,0.231319475,32.48484848
3571,6.31,306.9,1.191948505,0.152139461,0.168133822,25.96969697
3572,7.07,305.5,1.191797414,0.151343706,0.122715422,22.26666667
3573,6.99,307.1,1.191199403,0.157367668,0.269980451,24.70909091
3574,6.81,308.7,1.190334873,0.139500734,-0.016249012,26.46060606
3575,6.79,308.7,1.190292192,0.142857143,0.114106389,33.01818182
3576,6.3,303.9,1.188869012,0.179365079,0.134440883,34.78787879
3577,6.24,300.4,1.187547872,0.16025641,0.116933843,29.40606061
3578,7.21,298.1,1.188450211,0.13037448,0.094400753,40.41212121
3579,6.75,296.5,1.186802037,0.145185185,0.135689818,39.46666667
3580,7.46,295.1,1.186227618,0.136729223,0.060363227,34.21818182
3581,7.65,296.9,1.186185986,0.14379085,0.131578331,25.88484848
3582,7.14,287.5,1.185668184,0.211484594,0.108374179,45.48484848
3583,8.28,286,1.184864972,0.142512077,0.090339736,41.45454545
3584,7.78,290.5,1.184869834,0.14781491,0.181364953,32.52727273
3585,8.62,293,1.184620162,0.155452436,0.17136051,40.03030303
3586,7.74,283.2,1.183247585,0.173126615,0.072929402,49.28484848
3587,7.09,284.5,1.182020895,0.193229901,0.037916654,35.88484848
3588,7.56,282.7,1.18204507,0.142857143,0.120748752,34.18787879
3589,7.46,284,1.181856862,0.117962466,0.135033454,33.81212121
3590,7.11,285.2,1.180520086,0.171589311,0.230214887,43.81212121
3591,7.77,275,1.17987801,0.135135135,0.194052076,32.92727273
3592,7.65,284.7,1.178890721,0.19869281,0.181425698,34.56363636
3593,7.94,279.9,1.177972682,0.153652393,0.129596508,44.90909091
3594,7.57,282.8,1.177414787,0.167767503,0.148642849,55.41212121
3595,9.52,269,1.177100119,0.130252101,0.167124982,49.8969697
3596,9.23,285.1,1.176281234,0.165763814,0.204018249,53.96363636
3597,8.65,285.5,1.175615072,0.151445087,0.145924285,64.18787879
3598,8.85,289.3,1.175210882,0.124293785,0.207693679,46.93333333
3599,9.58,277,1.174283337,0.128392484,0.13625585,54.33333333
3600,9,282.5,1.173021858,0.132222222,0.198663624,78.31515152
3601,8.18,294.7,1.172562348,0.194376528,0.222594241,40.35151515
3602,9.11,284.2,1.171715034,0.177826564,0.125384867,46.41212121
3603,8.77,274.1,1.171964623,0.201824401,0.206898799,55.41818182
3604,8.61,285.2,1.170998396,0.197444832,0.23661127,57.27272727
3605,9.89,281.6,1.170053215,0.182002022,0.170319405,67.12121212
3606,10.18,282.5,1.170568507,0.138506876,0.198435631,73.02424242
3607,9.01,275,1.170125963,0.13318535,0.190360666,61.35757576
3608,8.82,284.5,1.16882079,0.189342404,0.222308387,75.44242424
3609,9.12,273.9,1.168825038,0.172149123,0.185315633,46.15757576
3610,9.43,278.4,1.168428849,0.143160127,0.186643978,65.04242424
3611,8.37,275.9,1.166734793,0.17921147,0.117149027,68.02424242
3612,9.48,275,1.167299768,0.144514768,0.130272316,62.26060606
3613,8.56,281.6,1.167148014,0.174065421,0.158630694,65.53939394
3614,9.85,284.7,1.166792613,0.172588832,0.183249683,65.23636364
3615,7.29,280.5,1.166248327,0.257887517,0.26848947,51.21818182
3616,8.63,282.5,1.165577952,0.163383546,0.149024597,69.93333333
3617,8.06,288.3,1.165274651,0.14516129,0.162915584,56.40606061
3618,8.38,284.9,1.165111324,0.155131265,0.185094495,64.13939394
3619,8.9,274.8,1.165227335,0.16741573,0.173845153,43.05454545
3620,7.74,279.3,1.165215403,0.175710594,0.197973304,50.86060606
3621,7.69,278,1.16465691,0.244473342,0.227940428,43.06666667
3622,8.15,276.4,1.165287414,0.163190184,0.178701933,51.98787879
3623,7.63,284.6,1.164442227,0.142857143,0.181921273,40.33939394
3624,9.03,283.8,1.164414289,0.095238095,0.246913033,61.55151515
3625,7.54,280.7,1.164202776,0.197612732,0.245845026,37.64848485
3626,7.93,268.6,1.164258314,0.143757881,0.189964423,41.33939394
3627,7.01,275.8,1.163772501,0.191155492,0.154154556,27.77575758
3628,6.58,278.4,1.163756524,0.161094225,0.216098626,32.05454545
3629,8.08,275.7,1.1649484,0.108910891,0.222453078,41.15151515
3630,8.6,278.9,1.164853324,0.147674419,0.245538935,30.37575758
3631,6.77,282.8,1.164996896,0.189069424,0.202538011,39.41818182
3632,7.73,282.3,1.165432344,0.122897801,0.327607007,35.95151515
3633,7.29,285.4,1.166120009,0.086419753,0.395856016,37.6969697
3634,6.76,284.6,1.166595907,0.069526627,0.498941441,30.49090909
3635,7.03,284.5,1.166692076,0.065433855,0.489342848,23.78787879
3636,6.6,279.3,1.167088908,0.059090909,0.487255309,21.08484848
3637,6.26,277,1.167398134,0.07827476,0.548616908,13.93333333
3638,6.38,285,1.167667485,0.036050157,0.449995093,11.39393939
3639,6.11,287.3,1.168117279,0.031096563,0.366773322,19.21212121
3640,5.83,288.3,1.168318744,0.041166381,0.395094146,15.4969697
3641,5.8,288.1,1.168411041,0.044827586,0.434276272,13.21818182
3642,6.02,288.9,1.168567475,0.043189369,0.461782526,17.06666667
3643,5.78,286.2,1.169066001,0.027681661,0.431265176,14.89090909
3644,5.6,288,1.168900931,0.026785714,0.337781375,9.521212121
3645,5.63,288.8,1.169358676,0.028419183,0.299423837,8.266666667
3646,5.24,290.8,1.169631745,0.032442748,0.265335435,8.006060606
3647,5.17,291.5,1.170085635,0.032882012,0.235462534,5.648484848
3648,5.2,292,1.170906864,0.046153846,0.326089731,4.193939394
3649,5.23,290.4,1.17148692,0.043977055,0.629120223,3.642424242
3650,5.17,287.3,1.172511956,0.032882012,0.348140035,4.448484848
3651,5,289.1,1.17179677,0.028,0.238971504,3.339393939
3652,4.65,290,1.17175531,0.032258065,-0.098114438,3.266666667
3653,4.43,291.5,1.172048839,0.042889391,-0.06911051,3.236363636
3654,4.15,294.1,1.17308651,0.045783133,0.016115404,-0.727272727
3655,4.26,298,1.173001204,0.037558685,0.117779543,-0.545454545
3656,3.94,299.2,1.173312831,0.040609137,0.225277549,-1.090909091
3657,3.75,300.3,1.173155405,0.037333333,-0.046887864,-2.4
3658,4.2,193,1.173880421,0.045238095,-0.077945895,-0.363636364
3659,3.54,181.5,1.174495081,0.104519774,-0.437162903,4.666666667
3660,3.58,181.2,1.174801626,0.094972067,-0.463152876,6.418181818
3661,3.93,180.9,1.174994076,0.111959288,-0.285981111,10.68484848
3662,5.02,180.7,1.175378873,0.141434263,-0.182553292,13.07272727
3663,5.47,181.5,1.175873714,0.13345521,-0.256654528,11.00606061
3664,6.4,180.9,1.1765843,0.1140625,-0.041262426,12.72727273
3665,6.11,180.3,1.176121944,0.135842881,-0.096048929,15.67878788
3666,6.39,180.1,1.176146016,0.164319249,-0.108539702,13.6969697
3667,4.3,184.2,1.177682425,0.120930233,-0.11574145,20.41818182
3668,4.52,181.7,1.177676135,0.117256637,0,22.15757576
3669,5.44,178.5,1.179761211,0.178308824,0.401714008,20.71515152
3670,6.02,176.3,1.179840214,0.099667774,0.38587381,8.193939394
3671,5.33,178.8,1.179540195,0.12195122,0.246567495,7.854545455
3672,4.44,180.3,1.179002906,0.175675676,0.215210539,10.29090909
3673,4.56,183,1.177907864,0.153508772,0.166860203,5.721212121
3674,5.2,183.3,1.176905566,0.167307692,0.127464585,10.73939394
3675,5.18,178.7,1.176038913,0.133204633,0.137074593,7.606060606
3676,5.05,178.6,1.17417653,0.136633663,0.131364823,9.709090909
3677,5.5,179.2,1.173157236,0.121818182,0.311655339,6.981818182
3678,5.4,178.2,1.171920885,0.140740741,0.122610898,11.43030303
3679,5.86,175.6,1.170761322,0.124573379,0.181587002,12.12727273
3680,6.06,182.4,1.169080099,0.151815182,0.179321042,9.175757576
3681,6.05,188.1,1.168698146,0.145454545,0.203643287,10.35757576
3682,6.12,185,1.168116431,0.142156863,0.154026918,9.290909091
3683,5.17,184.4,1.166707996,0.156673114,0.169573761,9.036363636
3684,5.45,176.6,1.165790275,0.163302752,0.151793927,9.775757576
3685,5.05,177.6,1.164897976,0.156435644,0.122051476,-0.521212121
3686,5.63,171.9,1.163670414,0.154529307,0.232715219,1.151515152
3687,6,175.2,1.16327778,0.13,0.213557633,13.44242424
3688,5.67,178.1,1.162805675,0.169312169,0.192204131,8.290909091
3689,5.99,171,1.162092691,0.121869783,0.292898805,10.91515152
3690,6.1,177.4,1.161059921,0.150819672,0.127390424,10.41212121
3691,5.94,174.7,1.160423531,0.148148148,0.207596252,17.43636364
